Article Title,Author Name,First Name,Gender,Probability,Reliable
"Blockchain-Based Service-Oriented Architecture for Consent Management, Access Control, and Auditing","Mayor-Gallego, Vicente J.",Vicente,male,0.998018688648721,True
"Blockchain-Based Service-Oriented Architecture for Consent Management, Access Control, and Auditing","Madinabeitia-Luque, Germán",Germán,male,0.9993975279959949,True
"Blockchain-Based Service-Oriented Architecture for Consent Management, Access Control, and Auditing","Estepa-Alonso, Antonio J.",Antonio,male,0.9999422659285511,True
"Blockchain-Based Service-Oriented Architecture for Consent Management, Access Control, and Auditing","Estepa-Alonso, Rafael M.",Rafael,male,0.9999801002723208,True
Natural Language Interface for Process Mining Queries in Healthcare,"Yeo, Hangu",Hangu,unknown,0.5518591915220622,False
Natural Language Interface for Process Mining Queries in Healthcare,"Khorasani, Elahe",Elahe,female,0.9989836523289016,True
Natural Language Interface for Process Mining Queries in Healthcare,"Sheinin, Vadim",Vadim,male,0.9998553145817866,True
Natural Language Interface for Process Mining Queries in Healthcare,"Manotas, Irene",Irene,female,0.9999787388905271,True
Natural Language Interface for Process Mining Queries in Healthcare,"An Vo, Ngoc Phuoc",Ngoc,female,0.9826604631621859,True
Natural Language Interface for Process Mining Queries in Healthcare,"Popescu, Octavian",Octavian,male,0.9997453820734493,True
Natural Language Interface for Process Mining Queries in Healthcare,"Zerfos, Petros",Petros,male,0.9999774312622945,True
Service-Based Event Penetration from IoT Sensors to Businesses: a Case Study,"Wang, Guiling",Guiling,female,0.9844754445017939,True
Service-Based Event Penetration from IoT Sensors to Businesses: a Case Study,"Fang, Jun",Jun,male,0.9972113548054844,True
Service-Based Event Penetration from IoT Sensors to Businesses: a Case Study,"Wang, Jing",Jing,female,0.990305236721775,True
Service-Based Event Penetration from IoT Sensors to Businesses: a Case Study,"Yu, Jian",Jian,male,0.9974748249082517,True
Service-Based Event Penetration from IoT Sensors to Businesses: a Case Study,"Zhang, Liang",Liang,male,0.9782482259488245,True
Service-Based Event Penetration from IoT Sensors to Businesses: a Case Study,"Han, Yanbo",Yanbo,unknown,0.7178028463871118,False
Case Study of Designing Interface of the AGH Students Information Bulletin Work Support System,"Nitarska, Natalia",Natalia,female,0.999997044243537,True
Case Study of Designing Interface of the AGH Students Information Bulletin Work Support System,"Kluza, Krzysztof",Krzysztof,male,0.9999579894277437,True
Case Study of Designing Interface of the AGH Students Information Bulletin Work Support System,"Wiśniewski, Piotr",Piotr,male,0.999885348508805,True
Case Study of Designing Interface of the AGH Students Information Bulletin Work Support System,"Zaremba, Mateusz",Mateusz,male,0.9996485042211498,True
Case Study of Designing Interface of the AGH Students Information Bulletin Work Support System,"Ligęza, Antoni",Antoni,male,0.9994592336637995,True
"Triad of Digital Transformation: Holistic Orchestration for People, Process, and Technology","Satwekar, Abhijeet",Abhijeet,male,0.9999918186787652,True
"Triad of Digital Transformation: Holistic Orchestration for People, Process, and Technology","Miozza, Mario",Mario,male,0.9998285831560244,True
"Triad of Digital Transformation: Holistic Orchestration for People, Process, and Technology","Abbattista, Chiara",Chiara,female,0.9999918135427956,True
"Triad of Digital Transformation: Holistic Orchestration for People, Process, and Technology","Palumbo, Sabrina",Sabrina,female,0.9999951389093124,True
"Triad of Digital Transformation: Holistic Orchestration for People, Process, and Technology","Rossi, Mara",Mara,female,0.9999744519898365,True
Towards Uninterruptible Smart Home Processes,"Grunert, Kai",Kai,male,0.9819597256365221,True
Improving Purchase to Pay Process Efficiency with RPA using Fuzzy Miner Algorithm in Process Mining,"Bahaweres, Rizal Broer",Rizal,male,0.9997528725015926,True
